"","y1","x1","x2","x3","x","y"
"34",0.0509112142026424,-0.990977823230848,1.97536588022755,-0.382005542311261,4,2
"35",0.977420151233673,1.00583706463704,0.286647009266621,1.73039897549883,5,2
"36",0.633390367031097,0.639352363580703,2.29925473451895,1.91692472006679,6,2
"37",0.736998617649078,-0.451618525642466,1.38344536553106,-1.14448897355909,7,2
"38",0.280577600002289,1.03777716497324,0.381826125238292,-0.168344779005256,8,2
"39",-0.157110646367073,1.17992002701438,-0.226896017749796,0.545778136270684,9,2
"40",-1.53581535816193,-0.232793616428507,0.762445484921404,-1.0075545781375,10,2
"41",-1.11790025234222,-1.31717199731433,-1.2855163058599,-1.23230534158171,11,2
"42",-0.551411330699921,2.16272251809172,-0.542918047019793,-2.23059804061626,12,2
"43",-1.41942727565765,0.644833511064278,-1.39638267166977,-0.787888459293297,13,2
"44",-0.533149003982544,0.838901587388,0.103615931441453,-1.70797968403731,14,2
"45",-0.319511204957962,0.0181610137764966,-0.521571212627471,-0.699190684385917,15,2
"46",0.500265836715698,0.500868143357238,0.455412750525668,0.447356007152903,16,2
"47",-0.409879595041275,-0.628708220731599,-0.537003895131125,-0.455792218198684,17,2
"48",0.197469264268875,0.548551573878289,-0.424634552383566,0.568727569618941,18,2
"49",0.822527468204498,-0.351891509653704,0.672025378733947,0.675913147614385,19,2
"50",0.606489300727844,-0.0925122231503487,0.852671392048245,-2.04043169516491,20,2
"51",-0.168931558728218,-0.279975897514874,-0.313934863243935,-0.0152477243263155,21,2
"52",-0.243094027042389,-0.804553022824266,-1.54177462873239,-0.490056411591588,22,2
"53",0.231918022036552,0.737146857125472,-0.175664879911913,0.1937981416867,23,2
"54",0.0261646006256342,0.661128439093634,1.64757961328639,-1.09907568417805,24,2
"55",0.0572838447988033,0.0148196496635839,-0.47591538379047,0.926901762143219,25,2
"56",0.885520100593567,-0.116495538809554,0.951635199632843,0.0237478100497545,26,2
"57",0.862784922122955,-0.215887389133341,-0.192232796089657,0.326935810311026,27,2
"58",1.57609164714813,-1.22019444191888,1.0428820173799,1.1697864587846,28,2
"59",0.800814688205719,0.883540370011607,1.11022164245895,1.90400620641326,29,2
"60",-0.602678000926971,-0.159436779885715,-0.992461427391314,-0.384478864392163,30,2
"61",0.605631232261658,0.0805866966789439,-0.142545866890797,-0.0655707662420143,1,3
"62",0.466784745454788,-0.707896130819239,1.18518473844501,1.18001248855014,2,3
"63",0.86581552028656,0.0181482634873026,0.716829604828772,-0.117451221047391,3,3
"64",1.28055059909821,-0.365300225602943,1.7181856127957,0.977729819281525,4,3
"65",0.765796780586243,1.47571362536718,0.0342507841461703,0.597868895888232,5,3
"66",-0.295683205127716,-0.605006214833259,0.474146074868504,-0.88627484150738,6,3
"67",0.0271916370838881,0.254955132806909,0.781950044433009,-0.640429371756866,7,3
"68",0.102114744484425,-0.569092472383838,0.778236996657757,-0.0950935162778924,8,3
"69",-1.2254341840744,-1.40050059637274,1.46067181091154,0.620414789151147,9,3
"70",-1.92308223247528,-0.510584383926223,-1.86729004177037,-2.81871122181514,10,3
"71",-1.50884187221527,0.0998002165427487,-0.494434916995753,-2.3761414315658,11,3
"72",-1.20456731319427,0.21706618546779,-1.40764098417281,1.08007296967081,12,3
"73",-0.842986285686493,-0.446638846871231,0.006129795601022,-1.43248212921519,13,3
"74",0.962432980537415,0.730633307592315,0.674902310895807,0.644090015203667,14,3
"75",0.844227969646454,-1.26837446771995,0.00873235678479956,0.593469048831711,15,3
"76",1.28283596038818,0.843893474758692,0.131862444546991,0.320912859805888,16,3
"77",-0.0851448252797127,0.208925093422676,-0.132047202897609,-0.302086453099735,17,3
"78",0.685218930244446,2.06570401257106,1.61907186491433,-0.482258257948664,18,3
"79",1.27825081348419,-0.149159979794328,0.782456538385081,0.744516873611128,19,3
"80",1.23200953006744,0.083984755628359,0.110254203960024,0.91436935585257,20,3
"81",-1.29672336578369,0.732049845216524,-0.6168001320351,-2.08897921596335,21,3
"82",0.22466541826725,-0.0657762380480321,0.717744308669647,1.5706893376216,22,3
"83",0.342735081911087,1.65130324376816,-1.20331708176042,1.2001557217526,23,3
"84",0.623594105243683,1.17748619503974,1.40532290797079,0.466274152510311,24,3
"85",0.899667978286743,0.499419556601921,0.340346110050561,0.773001048122761,25,3
"86",2.03605580329895,1.24331217805391,1.4452442355333,1.41618135871719,26,3
"87",1.42595517635345,-0.01643551983352,1.41406207936616,-0.965819836050822,27,3
"88",1.31078636646271,0.362572134961699,-0.456999020463778,0.550616021887117,28,3
"89",0.637700796127319,-0.724943624463843,0.134942303775756,-0.0749137878747241,29,3
"90",-0.852783381938934,0.0277772801245623,-0.660804776622918,-1.26687236983763,30,3
"91",0.361689776182175,0.24367303077937,-0.632701744101217,0.903248246327234,1,4
"92",-0.315838128328323,-0.574505307158283,-0.198407265246035,-0.348247538609634,2,4
"93",1.21837961673737,1.98100068835398,-0.50224094242012,0.889018568435652,3,4
"94",0.742973566055298,-1.11057230323817,0.566578643790681,1.20704688518268,4,4
"95",0.0704151019454002,-0.0375313679776389,0.192412347962756,-0.961482735181602,5,4
"96",-0.361375480890274,-0.124757685307794,-0.24693860400536,-0.129062461501034,6,4
"97",-0.112640783190727,-0.996844420827965,-0.219241919778206,0.352028750210093,7,4
"98",-0.422034084796906,1.67252018859923,-0.903111307156476,-0.799401119997853,8,4
"99",-0.359226018190384,0.0519228550515178,0.120137761414362,-1.08059251698788,9,4
"100",-1.67077994346619,0.660142216354025,-3.33876191557645,-1.75505515032296,10,4
"101",-1.30740213394165,0.713340449147011,0.662258889886133,1.39537190507851,11,4
"102",-1.38891780376434,-0.90517759720965,0.448003932355538,-0.530618786509303,12,4
"103",-0.948773205280304,-2.34552973674049,0.128308356228079,-0.559188532371243,13,4
"104",0.0311332065612078,1.78396912602574,0.699609384147583,-0.988456730599127,14,4
"105",1.44823706150055,-0.211275193198753,0.272887736814069,0.256759448435655,15,4
"106",1.24399769306183,0.593847135913641,0.328602532343152,0.117568266003385,16,4
"107",0.67501312494278,2.32443401321513,0.381901008422716,0.639190832115336,17,4
"108",-0.117734491825104,0.0701210986018551,0.733676327785652,-0.889800048575998,18,4
"109",0.69965660572052,0.452375887114572,0.766462405230749,0.151485787532465,19,4
"110",0.679226577281952,-1.19556073083399,0.30346886595951,0.48015918151204,20,4
"111",-0.117843702435493,1.34360405084333,0.106969790085217,0.114013341585056,21,4
"112",0.00835161004215479,1.46026634627986,0.525555123315017,0.782566846470394,22,4
"113",1.15753829479218,1.76892576540904,1.02274226283381,0.939820227529062,23,4
"114",0.717215001583099,0.0283015675322034,1.34395822479636,2.17154749879996,24,4
"115",0.919929623603821,1.00319533684723,-0.149733474700197,-0.030338435955554,25,4
"116",1.8365306854248,1.33679787872627,1.14487861340807,-0.0192393197967291,26,4
"117",1.25242614746094,0.30012093422401,-0.612938050502422,-0.514864655703885,27,4
"118",0.486843258142471,0.864587782165173,-1.55644896203672,0.452890680670255,28,4
"119",0.0660518705844879,1.21620680887733,-0.658884483562326,0.864347100011341,29,4
"120",-0.749533414840698,0.178642264505484,-0.00790755680649868,-0.335363874219651,30,4
"121",0.0318253673613071,0.726679200441543,-1.34898719535317,0.0161749473851407,1,5
"122",0.807525455951691,-0.116839445989621,1.96961581758219,1.01767214627469,2,5
"123",2.11630892753601,0.65083714599918,0.93264275731259,1.8614864723634,3,5
"124",1.72536754608154,0.268083885666648,0.61744637266766,0.841891811608432,4,5
"125",1.36482906341553,0.00138868269483311,-1.2137413528693,1.47816517028127,5,5
"126",-0.484818160533905,0.436806782619305,-0.990355611401433,0.0194225358813613,6,5
"127",-0.425611585378647,-0.547223646628311,-0.405735159748855,0.65181698929768,7,5
"128",-0.957338273525238,1.06446468267112,-0.937082703695277,-0.858007193761924,8,5
"129",-0.487671345472336,0.302863733829494,1.45790304641532,-0.476381049289874,9,5
"130",-1.21295821666718,-0.326864871556341,-0.299026803172203,-1.06396274975466,10,5
"131",-0.97021758556366,-0.790165759421381,0.484552579376425,0.780588259326737,11,5
"132",-0.759890735149384,0.975799168507145,-0.255010707143945,-0.303158657392249,12,5
"133",-0.883946657180786,-1.03055220220155,0.12868508243316,-1.6701844712414,13,5
"134",0.318250179290771,1.33340325921552,0.590583530218134,-0.949322410181796,14,5
"135",0.859297454357147,0.84195834648851,1.43674738940796,-0.293772974773974,15,5
"136",0.789542019367218,-0.752588444155342,-0.0406842149504498,-0.23256790562441,16,5
"137",0.914883136749268,-0.184776174857237,-1.20082396012707,1.14297640003646,17,5
"138",1.23856949806213,-0.208715418848474,0.843063250388965,1.42838118958087,18,5
"139",-0.00195997301489115,0.960574268908811,1.05245851100697,-0.255036806414656,19,5
"140",-0.176157578825951,-0.552526315510371,1.18042529125749,1.21925768168075,20,5
"141",-0.148796364665031,-0.378931663732339,1.15984294253703,0.322895367275271,21,5
"142",0.024965038523078,-0.182056083036369,0.728239802632883,1.28557390113092,22,5
"143",-0.532861053943634,-0.72276828011195,1.60409186155921,-2.0060972141576,23,5
"144",-0.0512592047452927,1.00529362952745,0.12526764785453,0.531087717935385,24,5
"145",0.37766233086586,0.596696826110372,0.120493379626161,-0.981201840047704,25,5
"146",1.35173976421356,0.880271120323623,0.655926408261965,0.5403793421973,26,5
"147",1.22340202331543,0.280013669923974,0.11741789566265,3.25952149783384,27,5
"148",0.645420730113983,-0.0854262103453257,-1.59820975922849,0.285738500097471,28,5
"149",-1.42075490951538,0.80250092924582,-1.09019562097501,-1.66318053515125,29,5
"150",-0.158808708190918,-0.3571192566799,-0.628921330557038,-1.02198567707652,30,5
"151",-1.07904160022736,-0.545206170506108,-0.0174671872426567,0.993764727019944,1,6
"152",0.523065626621246,-0.326035834207597,-1.3882505797535,1.80914580958411,2,6
"153",1.19803833961487,0.924586785482697,-0.0466872554612675,-0.333009897216939,3,6
"154",1.62969172000885,1.12852742329503,0.422506980344798,1.27079777553809,4,6
"155",0.835051476955414,1.76157012654361,0.797190766440991,1.394451300835,5,6
"156",0.261040270328522,-1.8713603920744,0.445814123195545,0.240768586495029,6,6
"157",0.536025822162628,-1.71958485485513,0.357293451688213,0.485831649426089,7,6
"158",0.245662614703178,2.03397603809146,0.918975356993305,0.299479351538861,8,6
"159",0.284138172864914,0.0501826346799749,-1.46959717572068,0.463780448163607,9,6
"160",-0.397665470838547,-0.19651661197588,-0.857085462856852,-0.341219467675283,10,6
"161",-0.126683413982391,0.742752464535391,-0.0877644142030131,1.47059079424126,11,6
"162",-1.34513711929321,-1.73779369013841,0.411248645009184,-0.499779561312926,12,6
"163",-1.28715825080872,1.2270280525103,0.461008847422562,0.302433813547466,13,6
"164",0.283510237932205,1.37078043422961,-1.22381231032961,-0.474780496566109,14,6
"165",0.812703013420105,-0.698772915274138,-1.06295614079461,0.598308464292749,15,6
"166",1.11372590065002,-2.56049266861614,0.916382323802545,0.825320439838301,16,6
"167",1.76765942573547,0.768100413524606,-0.299997100390087,1.01375080428595,17,6
"168",1.92800402641296,0.841253128193395,1.66356263364208,2.56895621221205,18,6
"169",0.868464052677155,1.36666556426564,1.28294840578947,-0.862910890561517,19,6
"170",-0.250838041305542,-1.12009195839647,0.456662081163447,0.768290860792774,20,6
"171",-1.06933987140656,1.40600108297787,-1.32813970173331,-1.36714876897105,21,6
"172",0.230324774980545,-0.539191762266392,0.0642479503560381,-0.517655741810271,22,6
"173",-0.563376367092133,-0.312333680589524,0.175093871298639,-1.76737063091279,23,6
"174",-0.691575706005096,-2.91632621492803,1.49782094192537,-0.632285759383796,24,6
"175",-0.16445592045784,1.52441683393984,0.532545630877086,0.10653623704403,25,6
"176",1.62864208221436,2.16146613128019,-1.0341230999801,-0.292614436944199,26,6
"177",0.650134921073914,-1.24135745253614,-0.0450826794907284,0.165672620531684,27,6
"178",-0.181273907423019,0.403783201156273,1.15323571060173,0.681676071251059,28,6
"179",-0.355213642120361,1.22175293248105,0.146508977948272,0.138095453857515,29,6
"180",-0.497714191675186,-1.59296869988759,0.540727045091227,0.112270798726352,30,6
"181",0.138914421200752,-0.29960787676475,-0.12120465381037,-1.0184781258834,1,7
"182",0.179995208978653,1.58099166176884,0.8498490123661,0.950383190199957,2,7
"183",0.13489243388176,1.2571595210953,-1.03926440972304,-1.48822589156399,3,7
"184",0.378264605998993,0.47559740996247,0.481344129980153,-0.224274459036208,4,7
"185",0.457531452178955,0.471062255931654,1.05093077072275,-0.1012508644874,5,7
"186",1.85984909534454,0.445011406343044,0.686622174090844,0.598793688470412,6,7
"187",1.35172188282013,0.3104635205624,-0.393779649589888,-0.0531245716456934,7,7
"188",0.528208136558533,0.226965787160779,-1.07245881666057,1.20822054175952,8,7
"189",1.23524618148804,-0.290611376577891,0.613843968020905,0.686489857863307,9,7
"190",0.552627444267273,0.145730118208193,0.988744481921542,1.39314193359846,10,7
"191",0.303420186042786,-1.27382561334182,-0.530747404790736,1.14453034327521,11,7
"192",-1.21481812000275,-0.687419797342408,-0.268321857934952,-1.31980866675443,12,7
"193",-0.536444664001465,0.450580404326484,-0.0491023159524467,0.849234476074014,13,7
"194",-0.439714223146439,-2.06798544150342,-1.09104056438756,-0.813160260644725,14,7
"195",-0.179214403033257,-0.556343138884827,0.13599364794347,0.737305146618932,15,7
"196",1.14499270915985,-1.64299440469658,0.568249742424588,0.300340416292809,16,7
"197",1.39668047428131,1.98106109755786,3.06737127284875,1.03365708801133,17,7
"198",1.32719790935516,1.70969415631545,1.0168876251122,0.413297631648435,18,7
"199",1.0771906375885,1.30286728957635,-0.310165758436194,-0.288770731390997,19,7
"200",-0.199243783950806,-0.963206476255245,-0.289119198438002,-0.474886521241025,20,7
"201",-0.0478097312152386,0.104567923633119,-0.467665853853242,-0.023802933735636,21,7
"202",0.165336117148399,-0.748680142014529,0.955591130935392,-0.0281549489381564,22,7
"203",-0.23139289021492,1.09985717769835,-1.48851667886418,0.132827578360571,23,7
"204",-1.08101844787598,-0.965464483822602,1.31501627899975,0.474382584850338,24,7
"205",-0.443533509969711,-1.55965139766129,-0.574450624352473,1.64422390936939,25,7
"206",-0.57495641708374,-1.08559174263334,-0.226235225672427,-0.211042741432961,26,7
"207",0.837196230888367,-0.395737964681916,0.25111012064652,-1.11404582078844,27,7
"208",-1.42813920974731,-1.67029239435289,-1.40220080434514,-2.11310096348525,28,7
"209",-0.774878561496735,-0.543453381737204,-1.40465104981179,-0.457864173720809,29,7
"210",-0.611192226409912,0.969556019496451,-0.261018777495981,-0.550640762997231,30,7
"211",-0.278780281543732,-1.02549251485217,0.0789999293571269,1.01021481033263,1,8
"212",0.0762103796005249,-0.00454177579447125,-0.105059695707036,-0.613886117541756,2,8
"213",-0.80118077993393,-0.77801284327613,-1.79387972859668,-0.608677648360172,3,8
"214",-0.143052622675896,1.30151891579005,-1.05407677778034,0.106547945818411,4,8
"215",0.73859316110611,-1.66599029763683,0.56470503788722,0.18559605824312,5,8
"216",1.59840178489685,1.81855271462264,0.985409134945651,0.161775777480617,6,8
"217",2.03006863594055,0.637855594048902,0.678973106059123,0.838499397525586,7,8
"218",1.41953134536743,0.401769858622022,-0.0368943263711501,2.15090224805031,8,8
"219",1.54803872108459,1.76846687215603,1.19327563182068,0.0815077456300495,9,8
"220",1.21617746353149,-0.388011827763492,0.660239301352427,-0.503320672335113,10,8
"221",1.110804438591,1.50745789956947,-1.01175963935613,1.50573735926321,11,8
"222",0.195218816399574,-0.627436111681858,-1.03169260413954,0.164143982653662,12,8
"223",-1.57673370838165,-0.262003057653312,-1.66570271908792,0.38488465721523,13,8
"224",-1.0397744178772,0.500680446196482,-2.83000343795174,-0.955158806548504,14,8
"225",-0.176217168569565,-0.543484798789458,0.904516951518607,-0.794505361455425,15,8
"226",-0.249438479542732,-1.14838934480404,-0.482505871138898,-0.10116750508407,16,8
"227",1.06086885929108,2.19519280142685,0.385836126288474,0.528579571432,17,8
"228",0.496737957000732,-0.88700919072843,1.19119279918317,1.00371965250863,18,8
"229",1.11167800426483,-0.0996495408886628,-0.217739729510002,0.080316855686544,19,8
"230",0.36703896522522,-0.252567309898779,-0.00251234419343369,0.50531529176831,20,8
"231",0.729240655899048,1.64117280037435,1.47148730537493,1.50054099136798,21,8
"232",0.507393538951874,0.290636399452719,-0.0452015399563235,-0.398597165648074,22,8
"233",0.621667146682739,1.93048372245034,1.39417230969956,0.48826537312157,23,8
"234",-0.0868584960699081,-0.485388011941029,1.33160677473337,-0.506763166146409,24,8
"235",-0.188769951462746,0.718575656473667,-0.900038427658184,0.597489136863983,25,8
"236",-0.235168263316154,1.03451183636649,-0.154468917508081,-0.38117230439373,26,8
"237",-0.37395915389061,2.40903277972102,-0.123674480558523,-1.01091888314048,27,8
"238",-0.312132000923157,1.29738193299856,-0.00686052231824197,-0.417899039576299,28,8
"239",-1.02503848075867,0.868707236706485,-1.65159804256289,0.773756148006806,29,8
"240",-1.05580902099609,-0.649726919296522,0.333339556171476,-1.68191989395812,30,8
"241",0.266095727682114,-0.516843032487948,0.541870252604004,0.553020470457313,1,9
"242",0.537465572357178,1.713923975183,0.242142366620832,-0.733217490779242,2,9
"243",-0.347593784332275,-0.230615935709363,-1.16682468704449,0.0539162872549467,3,9
"244",0.162550613284111,2.30343813947277,-0.115497660330377,1.32530148761618,4,9
"245",-0.0978220254182816,0.777734059617073,0.0846866316181397,-0.0942411252085177,5,9
"246",1.49205505847931,0.66069703775627,2.02482999744776,-0.363916590499217,6,9
"247",2.43828010559082,1.11345547411737,1.47219190622377,2.09907693534038,7,9
"248",1.83878326416016,0.980183717394128,0.498005970245021,2.61108910476698,8,9
"249",1.36843740940094,1.09563295808075,2.0003464582829,0.514016948564878,9,9
"250",1.17915892601013,-0.0452247946002101,1.03157603542571,1.03853769835548,10,9
"251",0.0580107048153877,1.79600825648977,-1.09707950497666,0.467867985057699,11,9
"252",-0.594603061676025,2.23935045997381,-0.786660998995506,-0.623716968381834,12,9
"253",-1.78382658958435,-0.536944932850574,-2.32214451495858,-2.20452082185687,13,9
"254",-1.49555110931396,-1.80778061921138,-1.8555898775726,-2.36224623233608,14,9
"255",-0.450815618038177,-0.831123378027798,-2.18629449485653,-0.310638976109443,15,9
"256",-0.37246760725975,0.775690049283151,-1.12015899094037,-0.0970954846394553,16,9
"257",0.602319538593292,-1.26023216748014,1.5728834425752,-0.0609419199365984,17,9
"258",1.23868000507355,-0.123711405237617,0.0564015039200335,0.318251627282485,18,9
"259",1.82056701183319,-0.238578557390345,1.1165984246599,0.276147923299445,19,9
"260",2.48079681396484,1.76684916698805,1.07039884085251,1.86025628406655,20,9
"261",2.06705904006958,0.517624647582782,1.80888857560593,0.171408568329292,21,9
"262",1.53617107868195,1.31690852434159,0.88143042888336,0.637168802597262,22,9
"263",0.865824997425079,0.325109012521253,1.24475196920076,1.10727565367652,23,9
"264",0.498234242200851,-0.0619315016853808,0.984204809938564,0.863621523792859,24,9
"265",0.0435899011790752,0.591116768271534,-0.290847009560186,-0.30714930653173,25,9
"266",0.786052465438843,-0.353502269399009,2.05803207210199,0.605469264031734,26,9
"267",-0.764873385429382,-1.58696937036829,-1.8371335049914,0.00223425801592891,27,9
"268",-0.213545337319374,0.355013957927497,0.321531653362645,0.786589201726148,28,9
"269",-0.6133131980896,-1.03915529868844,0.355528070981818,-1.44671738303103,29,9
"270",-0.159770086407661,-1.75957814165079,1.06540625628361,-0.965302812335019,30,9
"271",0.163407608866692,-0.482318613517998,-0.434633997125564,1.16325430231549,1,10
"272",0.110193334519863,-0.9731724942018,0.324316862583759,0.866171093608359,2,10
"273",0.0336043946444988,0.342614917732992,0.25738271919782,0.646659126898858,3,10
"274",0.0245518535375595,0.0440320262686407,0.378447224788207,-0.0130448725711369,4,10
"275",-0.720482528209686,-1.86724380079425,-1.47319513891019,-0.915647825646512,5,10
"276",0.963692963123322,1.07613413638254,1.40533903058456,-0.268204015634845,6,10
"277",0.974665462970734,0.37991435146506,0.666281063996339,0.508825743037559,7,10
"278",1.74921238422394,-0.21582514140279,1.7298012033445,1.94213306093761,8,10
"279",1.29405307769775,-2.13644183292506,0.782183323640175,0.12603206846139,9,10
"280",1.08809757232666,-0.554574700085311,0.0964270663884523,-0.372603970009261,10,10
"281",0.278231561183929,0.686101858362424,-0.145081855304516,1.8454291341137,11,10
"282",-1.15800094604492,0.573948565925697,-0.594815135835912,-1.90881350589523,12,10
"283",-2.67320656776428,0.196294057598306,-1.99834336649721,-1.14497689561544,13,10
"284",-2.11718654632568,-1.23967505423042,-2.12941246112515,-1.26156359430904,14,10
"285",-1.13973593711853,0.484746884183049,-0.719040103042761,-1.29542987561984,15,10
"286",-0.61572527885437,-0.741877123026395,-0.6545829759955,-0.378103073802429,16,10
"287",0.47141695022583,-1.79271720008366,-0.311286386319315,0.801834347128153,17,10
"288",1.16972315311432,1.36868024918107,0.398836404492649,1.45698147331072,18,10
"289",2.46650838851929,2.01509849094927,1.29978049563025,1.0639205817181,19,10
"290",2.76890850067139,-0.397530163466046,1.43040172328302,2.99605467079068,20,10
"291",2.66813254356384,0.927149471035801,-0.650164067873288,1.12228641112751,21,10
"292",2.4188015460968,-0.0647339481908908,1.10694424758924,0.341723917854763,22,10
"293",0.646411240100861,0.982489302206119,0.45308007576272,0.0602112599699663,23,10
"294",0.814763128757477,0.480014364446441,-1.36265968037704,0.228509504692402,24,10
"295",0.233254507184029,-0.954838544021741,-0.581182463382352,-0.166340732540925,25,10
"296",0.142008438706398,0.0632442064803077,0.543611162601453,-0.489507926387971,26,10
"297",-0.696519196033478,-0.593537003994977,-0.959555798804774,0.741527063739123,27,10
"298",0.590227663516998,-1.69450505625914,0.725356286604534,-0.493822131985867,28,10
"299",0.0664799362421036,2.15104339023055,-0.204973504488337,0.351883365773627,29,10
"300",-1.59492671489716,-1.65028420322665,-0.609654524405479,-1.05312455301455,30,10
"301",-0.303587108850479,-0.499810287836284,-0.8936806603511,0.483309923195878,1,11
"302",-0.946559131145477,-0.0648731373134127,-0.735220492468679,-0.239226853092519,2,11
"303",-0.19858805835247,1.02531219977794,0.47154249280927,-0.225810569906622,3,11
"304",-0.264539301395416,-0.0952765981243617,-1.47138355292738,1.10524877231441,4,11
"305",-0.54324859380722,-0.778174382123793,-1.07947936136226,-0.598772312408487,5,11
"306",-0.464630216360092,-0.553351335326806,-1.71025801535677,0.306672071101553,6,11
"307",0.117069199681282,0.881850883939243,-0.621882110341962,0.31438791709712,7,11
"308",1.32851791381836,0.824359252160633,1.14172495762612,1.61231381907942,8,11
"309",0.70414400100708,1.90401782069993,1.25399310529364,-0.241809398449727,9,11
"310",0.0245720781385899,-1.21981038968912,0.0347333636409143,0.221202328038539,10,11
"311",0.196094766259193,0.12746536421611,-0.513411325729695,0.371414934362701,11,11
"312",-0.769707798957825,-0.54134489089821,0.412580505043193,0.638745807486848,12,11
"313",-2.14311122894287,-0.0594718629141398,-1.07717582826864,0.105720720404873,13,11
"314",-3.60002660751343,-0.352787536442324,-1.52038401150915,-1.6975062113875,14,11
"315",-1.92887091636658,0.101218237239067,-0.300530049621363,-1.71874068346022,15,11
"316",-0.0583137907087803,1.98816305822383,-0.69097615788191,0.693663396425979,16,11
"317",-0.153998732566833,0.0494436477310115,0.738903922537366,-0.896389831387124,17,11
"318",1.45510196685791,1.74992535422823,-0.977621910315045,1.38129204088754,18,11
"319",1.46427094936371,2.20498942467507,1.75671671732452,1.16913265698652,19,11
"320",1.80070281028748,0.635715731498481,1.28031249593435,1.86629169431142,20,11
"321",2.77712726593018,1.54142949929683,2.36116730038295,1.57991656736653,21,11
"322",1.62156069278717,0.258354496112957,0.0516451851205603,0.667597967694485,22,11
"323",0.8344486951828,1.18959508651904,-0.239633489497438,1.80245012302688,23,11
"324",-0.119253434240818,0.855437553573409,-1.70555562821786,-0.438397163271526,24,11
"325",0.166011467576027,0.411893752397361,-0.439387907967152,-0.913358884953422,25,11
"326",-0.52508544921875,0.414977425967821,-0.604956836458448,0.980209881442052,26,11
"327",0.109228134155273,-0.319062935801882,0.823812351817032,-0.650409514704538,27,11
"328",0.694302499294281,0.228642639408442,0.84296617582681,-0.0581061721011478,28,11
"329",-0.247544467449188,1.42857639770771,0.00665561333573231,1.68356115542295,29,11
"330",-1.33770370483398,-1.74352681219236,-0.739002547955041,-0.129599582516307,30,11
"331",0.0200803279876709,0.17163638742153,0.812258081986413,-0.354941302029654,1,12
"332",-0.534868478775024,0.173295444869919,-1.03771560517494,-1.61218157839473,2,12
"333",-0.523648381233215,-1.65390054602712,0.433846493123002,-0.887417639116131,3,12
"334",-0.122924104332924,1.84696943612321,-0.327576487259097,0.0743685645120512,4,12
"335",-0.760854303836823,-0.559920866392487,0.249302291102448,0.465729624035722,5,12
"336",-0.558102905750275,-0.476865480845618,-1.13185855768451,-1.06114309178504,6,12
"337",-1.1253045797348,-1.04550563066302,-0.737608405318353,0.281061690609069,7,12
"338",-0.38395693898201,-1.12191868250907,0.420539609314233,-0.850168958026651,8,12
"339",-0.34756463766098,0.319117242845879,-0.158069796776134,-0.60661831821562,9,12
